phrase,category,final_score,quality_classification,decision,distinctiveness_score,describability_score,legacy_heuristics_score,cultural_validation_score,duration_ms,timestamp,error
"Beyoncé Performance","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,83,2025-07-31T15:45:51.005Z,
"Bob Dylan","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,83,2025-07-31T15:45:51.005Z,
"Choir Singing","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,83,2025-07-31T15:45:51.005Z,
"Classical Symphony","Music & Artists",9.33,unacceptable,[object Object],0,5,4,0,83,2025-07-31T15:45:51.005Z,
"Country Music","Music & Artists",51.63,acceptable,[object Object],10,5,12.75,25,83,2025-07-31T15:45:51.005Z,
"DJ Mixer","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,83,2025-07-31T15:45:51.005Z,
"DJ Turntable","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,83,2025-07-31T15:45:51.005Z,
"Drake Album","Music & Artists",19.42,unacceptable,[object Object],0,5,6.5,8,83,2025-07-31T15:45:51.005Z,
"Drum Kit","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,83,2025-07-31T15:45:51.005Z,
"Drum Set","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,83,2025-07-31T15:45:51.005Z,
"Drum Solo","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,83,2025-07-31T15:45:51.005Z,
"Ed Sheeran","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.083Z,
"Electric Guitar","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.083Z,
"Elton John","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.083Z,
"Elvis Presley","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.083Z,
"Guitar Hero","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.089Z,
"Guitar Solo","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.089Z,
"Hip Hop Beat","Music & Artists",22.33,poor,[object Object],0,5,10,8,8,2025-07-31T15:45:51.089Z,
"Hip Hop Dance","Music & Artists",21.64,poor,[object Object],0,5,9.17,8,8,2025-07-31T15:45:51.089Z,
"Jazz Band","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,7,2025-07-31T15:45:51.089Z,
"Jazz Festival","Music & Artists",15.58,unacceptable,[object Object],0,5,11.5,0,7,2025-07-31T15:45:51.089Z,
"Jazz Quartet","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.089Z,
"Jazz Singer","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.089Z,
"Justin Bieber","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.089Z,
"K-Pop Idol","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,7,2025-07-31T15:45:51.089Z,
"Kanye West","Music & Artists",22.46,poor,[object Object],0,5,7.75,10,7,2025-07-31T15:45:51.089Z,
"Katy Perry","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.089Z,
"Lady Gaga","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,7,2025-07-31T15:45:51.089Z,
"Michael Jackson","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.089Z,
"Music Festival","Music & Artists",44.75,acceptable,[object Object],0,5,16.5,25,7,2025-07-31T15:45:51.089Z,
"Opera Singer","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.089Z,
"Piano Concert","Music & Artists",22.54,poor,[object Object],0,5,10.25,8,6,2025-07-31T15:45:51.090Z,
"Piano Concerto","Music & Artists",18.38,unacceptable,[object Object],0,5,5.25,8,6,2025-07-31T15:45:51.090Z,
"Piano Keys","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:45:51.090Z,
"Piano Lesson","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.090Z,
"Piano Man","Music & Artists",18.71,unacceptable,[object Object],0,5,15.25,0,6,2025-07-31T15:45:51.090Z,
"Piano Recital","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.090Z,
"Piano Solo","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:45:51.090Z,
"Playing Drums","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.090Z,
"Pop Idol","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,6,2025-07-31T15:45:51.090Z,
"Pop Star","Music & Artists",31.50,poor,[object Object],0,20,9,0,4,2025-07-31T15:45:51.090Z,
"Rap Battle","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:45:51.090Z,
"Rock Band","Music & Artists",41.50,acceptable,[object Object],0,20,9,10,4,2025-07-31T15:45:51.090Z,
"Rock Concert","Music & Artists",41.58,acceptable,[object Object],0,20,11.5,8,4,2025-07-31T15:45:51.090Z,
"Rock Festival","Music & Artists",33.58,poor,[object Object],0,20,11.5,0,4,2025-07-31T15:45:51.090Z,
"Rock Star","Music & Artists",31.50,poor,[object Object],0,20,9,0,4,2025-07-31T15:45:51.090Z,
"Rock and Roll","Music & Artists",37.89,poor,[object Object],0,20,16.67,0,6,2025-07-31T15:45:51.090Z,
"Rolling Stones","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.090Z,
"Saxophone Player","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.091Z,
"Saxophone Solo","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.091Z,
"Singing Competition","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.091Z,
"Singing Contest","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.091Z,
"Singing In Shower","Music & Artists",18.50,unacceptable,[object Object],0,5,15,0,6,2025-07-31T15:45:51.091Z,
"Singing in Shower","Music & Artists",18.50,unacceptable,[object Object],0,5,15,0,6,2025-07-31T15:45:51.091Z,
"Taylor Swift","Music & Artists",56.02,acceptable,[object Object],25,13,6.5,10,1,2025-07-31T15:45:51.091Z,
"The Beatles","Music & Artists",20.79,poor,[object Object],0,5,17.75,0,5,2025-07-31T15:45:51.091Z,
"Ukulele Player","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.091Z,
"Violin Concert","Music & Artists",22.54,poor,[object Object],0,5,10.25,8,5,2025-07-31T15:45:51.091Z,
"Violin Concerto","Music & Artists",18.38,unacceptable,[object Object],0,5,5.25,8,5,2025-07-31T15:45:51.091Z,
"Violin Solo","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.091Z,
"Violin String","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.091Z,
"Violin Strings","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.091Z,
"Violin Symphony","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.091Z,
"Aurora","Nature & Animals",8.92,unacceptable,[object Object],0,5,3.5,0,2,2025-07-31T15:45:51.091Z,
"Bear Hibernation","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.091Z,
"Beaver Dam","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,117,2025-07-31T15:45:51.097Z,
"Beehive Buzzing","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,117,2025-07-31T15:45:51.097Z,
"Bird Migration","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,117,2025-07-31T15:45:51.097Z,
"Bird Watching","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,117,2025-07-31T15:45:51.097Z,
"Blooming Flowers","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,117,2025-07-31T15:45:51.097Z,
"Busy Beehive","Nature & Animals",16.63,unacceptable,[object Object],0,5,12.75,0,117,2025-07-31T15:45:51.097Z,
"Butterfly Flutter","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,116,2025-07-31T15:45:51.098Z,
"Butterfly Garden","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,116,2025-07-31T15:45:51.098Z,
"Cherry Blossom","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,116,2025-07-31T15:45:51.098Z,
"Climbing Trees","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,116,2025-07-31T15:45:51.098Z,
"Coral Reef","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,116,2025-07-31T15:45:51.098Z,
"Desert Cactus","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,116,2025-07-31T15:45:51.098Z,
"Desert Oasis","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,116,2025-07-31T15:45:51.098Z,
"Dinosaur","Nature & Animals",6.83,unacceptable,[object Object],0,5,1,0,112,2025-07-31T15:45:51.189Z,
"Dolphin Dance","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,19,2025-07-31T15:45:51.195Z,
"Dolphin Jump","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,10,2025-07-31T15:45:51.204Z,
"Eagle Soaring","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.206Z,
"Elephant Herd","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.206Z,
"Elephant Trunk","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:45:51.206Z,
"Flying Bird","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.207Z,
"Flying Squirrel","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:45:51.207Z,
"Forest Fire","Nature & Animals",30.46,poor,[object Object],0,20,7.75,0,4,2025-07-31T15:45:51.207Z,
"Forest Hike","Nature & Animals",30.46,poor,[object Object],0,20,7.75,0,4,2025-07-31T15:45:51.207Z,
"Forest Trail","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,4,2025-07-31T15:45:51.207Z,
"Forest Walk","Nature & Animals",30.46,poor,[object Object],0,20,7.75,0,4,2025-07-31T15:45:51.207Z,
"Giraffe Eating","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.207Z,
"Giraffe Neck","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.207Z,
"Hiking Mountain","Nature & Animals",28.38,poor,[object Object],0,20,5.25,0,4,2025-07-31T15:45:51.207Z,
"Honey Bee","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.207Z,
"Hummingbird Hover","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.208Z,
"Jungle Safari","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.208Z,
"Kangaroo Jump","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.208Z,
"Kangaroo Jumping","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.208Z,
"Lion Roar","Nature & Animals",13.50,unacceptable,[object Object],0,5,9,0,6,2025-07-31T15:45:51.208Z,
"Lion Roaring","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:45:51.208Z,
"Misty Mountains","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.208Z,
"Mountain Climb","Nature & Animals",28.38,poor,[object Object],0,20,5.25,0,3,2025-07-31T15:45:51.208Z,
"Mountain Peak","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,3,2025-07-31T15:45:51.208Z,
"Ocean Waves","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,3,2025-07-31T15:45:51.208Z,
"Penguin Waddle","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.208Z,
"Polar Bear","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:45:51.208Z,
"Rainforest Canopy","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.208Z,
"Rainforest Sounds","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.208Z,
"Roaring Lion","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.209Z,
"Running Cheetah","Nature & Animals",24.63,poor,[object Object],0,5,12.75,8,5,2025-07-31T15:45:51.209Z,
"Shark","Nature & Animals",8.92,unacceptable,[object Object],0,5,3.5,0,1,2025-07-31T15:45:51.209Z,
"Snail Crawl","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.209Z,
"Snowy Owl","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.209Z,
"Sunflower Field","Nature & Animals",18.38,unacceptable,[object Object],0,5,5.25,8,5,2025-07-31T15:45:51.209Z,
"Sunset Horizon","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.209Z,
"Swimming Dolphin","Nature & Animals",24.63,poor,[object Object],0,5,12.75,8,100,2025-07-31T15:45:51.215Z,
"Swimming Dolphins","Nature & Animals",23.58,poor,[object Object],0,5,11.5,8,100,2025-07-31T15:45:51.215Z,
"Tree Climbing","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,16,2025-07-31T15:45:51.215Z,
"Tropical Rain","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,100,2025-07-31T15:45:51.215Z,
"Tropical Rainforest","Nature & Animals",9.33,unacceptable,[object Object],0,5,4,0,100,2025-07-31T15:45:51.215Z,
"Volcano Eruption","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,100,2025-07-31T15:45:51.215Z,
"Whale Breaching","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,100,2025-07-31T15:45:51.215Z,
"Actor","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,15,2025-07-31T15:45:51.215Z,
"Barber","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,15,2025-07-31T15:45:51.215Z,
"Bus Driver","Occupations & Jobs",23.92,poor,[object Object],0,5,21.5,0,100,2025-07-31T15:45:51.215Z,
"Construction Worker","Occupations & Jobs",10.38,unacceptable,[object Object],0,5,5.25,0,100,2025-07-31T15:45:51.215Z,
"Farmer","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,12,2025-07-31T15:45:51.218Z,
"Police Officer","Occupations & Jobs",16.63,unacceptable,[object Object],0,5,12.75,0,96,2025-07-31T15:45:51.219Z,
"School Teacher","Occupations & Jobs",26.00,poor,[object Object],0,5,24,0,96,2025-07-31T15:45:51.219Z,
"Taxi Driver","Occupations & Jobs",17.67,unacceptable,[object Object],0,5,14,0,96,2025-07-31T15:45:51.219Z,
"Waiter","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,11,2025-07-31T15:45:51.219Z,
"Airplane Boarding","Places & Travel",9.33,unacceptable,[object Object],0,5,4,0,91,2025-07-31T15:45:51.224Z,
"Airport Check-In","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,92,2025-07-31T15:45:51.224Z,
"Airport Security","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,91,2025-07-31T15:45:51.224Z,
"Alaskan Cruise","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,91,2025-07-31T15:45:51.224Z,
"Amazon Rainforest","Places & Travel",25.38,poor,[object Object],0,5,5.25,15,91,2025-07-31T15:45:51.224Z,
"Amsterdam","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,5,2025-07-31T15:45:51.225Z,
"Ancient Pyramids","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,90,2025-07-31T15:45:51.225Z,
"Athens","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.225Z,
"Backpacking Europe","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,90,2025-07-31T15:45:51.225Z,
"Backpacking Journey","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,90,2025-07-31T15:45:51.225Z,
"Backpacking Trip","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,90,2025-07-31T15:45:51.225Z,
"Bangkok","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.225Z,
"Barcelona","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,5,2025-07-31T15:45:51.225Z,
"Beach Resort","Places & Travel",16.63,unacceptable,[object Object],0,5,12.75,0,89,2025-07-31T15:45:51.226Z,
"Beach Vacation","Places & Travel",15.58,unacceptable,[object Object],0,5,11.5,0,89,2025-07-31T15:45:51.226Z,
"Bungee Jumping","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,89,2025-07-31T15:45:51.226Z,
"Cairo","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:45:51.226Z,
"Camping Site","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,89,2025-07-31T15:45:51.226Z,
"Camping Trip","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,89,2025-07-31T15:45:51.226Z,
"City Tour","Places & Travel",19.75,unacceptable,[object Object],0,5,16.5,0,89,2025-07-31T15:45:51.226Z,
"Cruise Ship","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,89,2025-07-31T15:45:51.226Z,
"Desert Safari","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,88,2025-07-31T15:45:51.227Z,
"Dubai","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:45:51.227Z,
"Eiffel Tower","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,88,2025-07-31T15:45:51.227Z,
"Florence","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,3,2025-07-31T15:45:51.227Z,
"Geneva","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:45:51.228Z,
"Grand Canyon","Places & Travel",21.42,poor,[object Object],10,5,6.5,0,87,2025-07-31T15:45:51.228Z,
"Great Wall","Places & Travel",18.71,unacceptable,[object Object],0,5,15.25,0,87,2025-07-31T15:45:51.228Z,
"Great Wall of China","Places & Travel",19.75,unacceptable,[object Object],0,5,16.5,0,88,2025-07-31T15:45:51.228Z,
"Hawaiian Luau","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,87,2025-07-31T15:45:51.228Z,
"Helsinki","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,2,2025-07-31T15:45:51.228Z,
"Hiking Trail","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,87,2025-07-31T15:45:51.228Z,
"Hotel Check-In","Places & Travel",26.63,poor,[object Object],0,5,12.75,10,88,2025-07-31T15:45:51.228Z,
"Island Hop","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,87,2025-07-31T15:45:51.228Z,
"Istanbul","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,6,2025-07-31T15:45:51.316Z,
"Jungle Trek","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.316Z,
"Lisbon","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,6,2025-07-31T15:45:51.316Z,
"London Bridge","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.316Z,
"Luxury Hotel","Places & Travel",26.63,poor,[object Object],0,5,12.75,10,7,2025-07-31T15:45:51.316Z,
"Machu Picchu","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.316Z,
"Madrid","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.317Z,
"Milan","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.317Z,
"Mount Everest","Places & Travel",21.42,poor,[object Object],10,5,6.5,0,6,2025-07-31T15:45:51.317Z,
"Mountain Hike","Places & Travel",29.42,poor,[object Object],0,20,6.5,0,5,2025-07-31T15:45:51.317Z,
"Mountain Hiking","Places & Travel",28.38,poor,[object Object],0,20,5.25,0,5,2025-07-31T15:45:51.317Z,
"Naples","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.317Z,
"New York City","Places & Travel",58.66,acceptable,[object Object],25,13,21.67,0,6,2025-07-31T15:45:51.317Z,
"Niagara Falls","Places & Travel",21.42,poor,[object Object],10,5,6.5,0,6,2025-07-31T15:45:51.317Z,
"Oslo","Places & Travel",11.00,unacceptable,[object Object],0,5,6,0,5,2025-07-31T15:45:51.317Z,
"Paris","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.317Z,
"Paris Eiffel Tower","Places & Travel",12.25,unacceptable,[object Object],0,5,7.5,0,7,2025-07-31T15:45:51.317Z,
"Passport Control","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.317Z,
"Porto","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.317Z,
"Prague","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:45:51.317Z,
"Road Trip","Places & Travel",19.75,unacceptable,[object Object],0,5,16.5,0,6,2025-07-31T15:45:51.317Z,
"Roadside Motel","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.317Z,
"Rome","Places & Travel",11.00,unacceptable,[object Object],0,5,6,0,4,2025-07-31T15:45:51.318Z,
"Rome Colosseum","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.318Z,
"Safari Adventure","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.318Z,
"Santorini Sunset","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.318Z,
"Singapore","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,4,2025-07-31T15:45:51.318Z,
"Stockholm","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,4,2025-07-31T15:45:51.318Z,
"Sydney","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:45:51.318Z,
"Sydney Opera House","Places & Travel",35.11,poor,[object Object],0,20,13.33,0,6,2025-07-31T15:45:51.318Z,
"Taj Mahal","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.318Z,
"Theme Park","Places & Travel",16.63,unacceptable,[object Object],0,5,12.75,0,5,2025-07-31T15:45:51.318Z,
"Times Square","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.318Z,
"Tokyo","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:45:51.318Z,
"Tokyo Disneyland","Places & Travel",18.38,unacceptable,[object Object],0,5,5.25,8,5,2025-07-31T15:45:51.318Z,
"Tokyo Subway","Places & Travel",19.42,unacceptable,[object Object],0,5,6.5,8,5,2025-07-31T15:45:51.318Z,
"Tourist Guide","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.318Z,
"Train Journey","Places & Travel",18.71,unacceptable,[object Object],0,5,15.25,0,5,2025-07-31T15:45:51.318Z,
"Train Station","Places & Travel",18.71,unacceptable,[object Object],0,5,15.25,0,4,2025-07-31T15:45:51.319Z,
"Travel Backpack","Places & Travel",20.38,poor,[object Object],0,5,5.25,10,4,2025-07-31T15:45:51.319Z,
"Tropical Beach","Places & Travel",15.58,unacceptable,[object Object],0,5,11.5,0,4,2025-07-31T15:45:51.319Z,
"Tropical Island","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,4,2025-07-31T15:45:51.319Z,
"Venice Canals","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:45:51.319Z,
"Venice Gondola","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:45:51.319Z,
"Vienna","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:45:51.319Z,
"Weekend Getaway","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:45:51.319Z,
"Zurich","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:45:51.319Z,
"Baseball Home Run","Sports & Athletes",29.28,poor,[object Object],0,5,18.33,8,5,2025-07-31T15:45:51.319Z,
"Baseball Pitch","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,4,2025-07-31T15:45:51.319Z,
"Baseball Pitcher","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,3,2025-07-31T15:45:51.320Z,
"Basketball Dunk","Sports & Athletes",43.67,acceptable,[object Object],0,20,14,8,85,2025-07-31T15:45:51.324Z,
"Boxing Match","Sports & Athletes",19.42,unacceptable,[object Object],0,5,6.5,8,87,2025-07-31T15:45:51.324Z,
"Cricket Bat","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,87,2025-07-31T15:45:51.324Z,
"Cricket Batting","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,87,2025-07-31T15:45:51.324Z,
"Cycling Race","Sports & Athletes",20.46,poor,[object Object],0,5,7.75,8,87,2025-07-31T15:45:51.324Z,
"Dribbling Basketball","Sports & Athletes",41.58,acceptable,[object Object],0,20,11.5,8,84,2025-07-31T15:45:51.325Z,
"Fencing Duel","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,86,2025-07-31T15:45:51.325Z,
"Figure Skating","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,86,2025-07-31T15:45:51.325Z,
"Football Tackle","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,86,2025-07-31T15:45:51.325Z,
"Football Touchdown","Sports & Athletes",23.58,poor,[object Object],0,5,11.5,8,86,2025-07-31T15:45:51.325Z,
"Formula One","Sports & Athletes",20.79,poor,[object Object],0,5,17.75,0,86,2025-07-31T15:45:51.325Z,
"Golf Swing","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,86,2025-07-31T15:45:51.325Z,
"Gymnastics Flip","Sports & Athletes",19.42,unacceptable,[object Object],0,5,6.5,8,86,2025-07-31T15:45:51.325Z,
"Gymnastics Routine","Sports & Athletes",18.38,unacceptable,[object Object],0,5,5.25,8,86,2025-07-31T15:45:51.325Z,
"Hockey Puck","Sports & Athletes",20.46,poor,[object Object],0,5,7.75,8,86,2025-07-31T15:45:51.325Z,
"Home Run","Sports & Athletes",19.75,unacceptable,[object Object],0,5,16.5,0,86,2025-07-31T15:45:51.325Z,
