phrase,category,final_score,quality_classification,decision,distinctiveness_score,describability_score,legacy_heuristics_score,cultural_validation_score,duration_ms,timestamp,error
"Beyoncé Performance","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.334Z,
"Bob Dylan","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.334Z,
"Choir Singing","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.334Z,
"Classical Symphony","Music & Artists",9.33,unacceptable,[object Object],0,5,4,0,5,2025-07-31T15:31:30.334Z,
"Country Music","Music & Artists",51.63,acceptable,[object Object],10,5,12.75,25,5,2025-07-31T15:31:30.334Z,
"DJ Mixer","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.334Z,
"DJ Turntable","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.334Z,
"Drake Album","Music & Artists",19.42,unacceptable,[object Object],0,5,6.5,8,5,2025-07-31T15:31:30.334Z,
"Drum Kit","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,5,2025-07-31T15:31:30.334Z,
"Drum Set","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,5,2025-07-31T15:31:30.334Z,
"Drum Solo","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,5,2025-07-31T15:31:30.334Z,
"Ed Sheeran","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,4,2025-07-31T15:31:30.335Z,
"Electric Guitar","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,4,2025-07-31T15:31:30.335Z,
"Elton John","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,4,2025-07-31T15:31:30.335Z,
"Elvis Presley","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:31:30.335Z,
"Guitar Hero","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,27,2025-07-31T15:31:30.340Z,
"Guitar Solo","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,27,2025-07-31T15:31:30.340Z,
"Hip Hop Beat","Music & Artists",22.33,poor,[object Object],0,5,10,8,28,2025-07-31T15:31:30.340Z,
"Hip Hop Dance","Music & Artists",21.64,poor,[object Object],0,5,9.17,8,28,2025-07-31T15:31:30.340Z,
"Jazz Band","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,8,2025-07-31T15:31:30.359Z,
"Jazz Festival","Music & Artists",15.58,unacceptable,[object Object],0,5,11.5,0,7,2025-07-31T15:31:30.360Z,
"Jazz Quartet","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.360Z,
"Jazz Singer","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.360Z,
"Justin Bieber","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.360Z,
"K-Pop Idol","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,7,2025-07-31T15:31:30.360Z,
"Kanye West","Music & Artists",22.46,poor,[object Object],0,5,7.75,10,7,2025-07-31T15:31:30.360Z,
"Katy Perry","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.360Z,
"Lady Gaga","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,7,2025-07-31T15:31:30.360Z,
"Michael Jackson","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.360Z,
"Music Festival","Music & Artists",44.75,acceptable,[object Object],0,5,16.5,25,7,2025-07-31T15:31:30.360Z,
"Opera Singer","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.360Z,
"Piano Concert","Music & Artists",22.54,poor,[object Object],0,5,10.25,8,7,2025-07-31T15:31:30.360Z,
"Piano Concerto","Music & Artists",18.38,unacceptable,[object Object],0,5,5.25,8,7,2025-07-31T15:31:30.360Z,
"Piano Keys","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.360Z,
"Piano Lesson","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.360Z,
"Piano Man","Music & Artists",18.71,unacceptable,[object Object],0,5,15.25,0,7,2025-07-31T15:31:30.360Z,
"Piano Recital","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.360Z,
"Piano Solo","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.360Z,
"Playing Drums","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.361Z,
"Pop Idol","Music & Artists",13.50,unacceptable,[object Object],0,5,9,0,6,2025-07-31T15:31:30.361Z,
"Pop Star","Music & Artists",31.50,poor,[object Object],0,20,9,0,4,2025-07-31T15:31:30.361Z,
"Rap Battle","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.361Z,
"Rock Band","Music & Artists",41.50,acceptable,[object Object],0,20,9,10,4,2025-07-31T15:31:30.361Z,
"Rock Concert","Music & Artists",41.58,acceptable,[object Object],0,20,11.5,8,4,2025-07-31T15:31:30.361Z,
"Rock Festival","Music & Artists",33.58,poor,[object Object],0,20,11.5,0,4,2025-07-31T15:31:30.361Z,
"Rock Star","Music & Artists",31.50,poor,[object Object],0,20,9,0,4,2025-07-31T15:31:30.361Z,
"Rock and Roll","Music & Artists",37.89,poor,[object Object],0,20,16.67,0,6,2025-07-31T15:31:30.361Z,
"Rolling Stones","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.361Z,
"Saxophone Player","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.361Z,
"Saxophone Solo","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.361Z,
"Singing Competition","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.361Z,
"Singing Contest","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.361Z,
"Singing In Shower","Music & Artists",18.50,unacceptable,[object Object],0,5,15,0,6,2025-07-31T15:31:30.362Z,
"Singing in Shower","Music & Artists",18.50,unacceptable,[object Object],0,5,15,0,6,2025-07-31T15:31:30.362Z,
"Taylor Swift","Music & Artists",56.02,acceptable,[object Object],25,13,6.5,10,2,2025-07-31T15:31:30.362Z,
"The Beatles","Music & Artists",20.79,poor,[object Object],0,5,17.75,0,5,2025-07-31T15:31:30.362Z,
"Ukulele Player","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.362Z,
"Violin Concert","Music & Artists",22.54,poor,[object Object],0,5,10.25,8,5,2025-07-31T15:31:30.362Z,
"Violin Concerto","Music & Artists",18.38,unacceptable,[object Object],0,5,5.25,8,5,2025-07-31T15:31:30.362Z,
"Violin Solo","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,4,2025-07-31T15:31:30.363Z,
"Violin String","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:31:30.363Z,
"Violin Strings","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:31:30.363Z,
"Violin Symphony","Music & Artists",10.38,unacceptable,[object Object],0,5,5.25,0,4,2025-07-31T15:31:30.363Z,
"Aurora","Nature & Animals",8.92,unacceptable,[object Object],0,5,3.5,0,1,2025-07-31T15:31:30.363Z,
"Bear Hibernation","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:31:30.363Z,
"Beaver Dam","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,17,2025-07-31T15:31:30.368Z,
"Beehive Buzzing","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Bird Migration","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Bird Watching","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Blooming Flowers","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,17,2025-07-31T15:31:30.368Z,
"Busy Beehive","Nature & Animals",16.63,unacceptable,[object Object],0,5,12.75,0,17,2025-07-31T15:31:30.368Z,
"Butterfly Flutter","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,17,2025-07-31T15:31:30.368Z,
"Butterfly Garden","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,17,2025-07-31T15:31:30.368Z,
"Cherry Blossom","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Climbing Trees","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,17,2025-07-31T15:31:30.368Z,
"Coral Reef","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,17,2025-07-31T15:31:30.368Z,
"Desert Cactus","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Desert Oasis","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Dinosaur","Nature & Animals",6.83,unacceptable,[object Object],0,5,1,0,9,2025-07-31T15:31:30.368Z,
"Dolphin Dance","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Dolphin Jump","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,17,2025-07-31T15:31:30.368Z,
"Eagle Soaring","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,17,2025-07-31T15:31:30.368Z,
"Elephant Herd","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,16,2025-07-31T15:31:30.369Z,
"Elephant Trunk","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,16,2025-07-31T15:31:30.369Z,
"Flying Bird","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,16,2025-07-31T15:31:30.369Z,
"Flying Squirrel","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,16,2025-07-31T15:31:30.369Z,
"Forest Fire","Nature & Animals",30.46,poor,[object Object],0,20,7.75,0,10,2025-07-31T15:31:30.369Z,
"Forest Hike","Nature & Animals",30.46,poor,[object Object],0,20,7.75,0,10,2025-07-31T15:31:30.369Z,
"Forest Trail","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,10,2025-07-31T15:31:30.369Z,
"Forest Walk","Nature & Animals",30.46,poor,[object Object],0,20,7.75,0,10,2025-07-31T15:31:30.369Z,
"Giraffe Eating","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,16,2025-07-31T15:31:30.369Z,
"Giraffe Neck","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,16,2025-07-31T15:31:30.369Z,
"Hiking Mountain","Nature & Animals",28.38,poor,[object Object],0,20,5.25,0,10,2025-07-31T15:31:30.369Z,
"Honey Bee","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,16,2025-07-31T15:31:30.369Z,
"Hummingbird Hover","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,15,2025-07-31T15:31:30.370Z,
"Jungle Safari","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,15,2025-07-31T15:31:30.370Z,
"Kangaroo Jump","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,15,2025-07-31T15:31:30.370Z,
"Kangaroo Jumping","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,14,2025-07-31T15:31:30.371Z,
"Lion Roar","Nature & Animals",13.50,unacceptable,[object Object],0,5,9,0,14,2025-07-31T15:31:30.371Z,
"Lion Roaring","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,14,2025-07-31T15:31:30.371Z,
"Misty Mountains","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,14,2025-07-31T15:31:30.371Z,
"Mountain Climb","Nature & Animals",28.38,poor,[object Object],0,20,5.25,0,7,2025-07-31T15:31:30.372Z,
"Mountain Peak","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,7,2025-07-31T15:31:30.372Z,
"Ocean Waves","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,7,2025-07-31T15:31:30.372Z,
"Penguin Waddle","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,13,2025-07-31T15:31:30.372Z,
"Polar Bear","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,12,2025-07-31T15:31:30.373Z,
"Rainforest Canopy","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,12,2025-07-31T15:31:30.373Z,
"Rainforest Sounds","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,12,2025-07-31T15:31:30.373Z,
"Roaring Lion","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,12,2025-07-31T15:31:30.373Z,
"Running Cheetah","Nature & Animals",24.63,poor,[object Object],0,5,12.75,8,12,2025-07-31T15:31:30.373Z,
"Shark","Nature & Animals",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.373Z,
"Snail Crawl","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,12,2025-07-31T15:31:30.374Z,
"Snowy Owl","Nature & Animals",12.46,unacceptable,[object Object],0,5,7.75,0,11,2025-07-31T15:31:30.374Z,
"Sunflower Field","Nature & Animals",18.38,unacceptable,[object Object],0,5,5.25,8,11,2025-07-31T15:31:30.374Z,
"Sunset Horizon","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,11,2025-07-31T15:31:30.374Z,
"Swimming Dolphin","Nature & Animals",24.63,poor,[object Object],0,5,12.75,8,9,2025-07-31T15:31:30.385Z,
"Swimming Dolphins","Nature & Animals",23.58,poor,[object Object],0,5,11.5,8,8,2025-07-31T15:31:30.386Z,
"Tree Climbing","Nature & Animals",29.42,poor,[object Object],0,20,6.5,0,6,2025-07-31T15:31:30.386Z,
"Tropical Rain","Nature & Animals",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:31:30.386Z,
"Tropical Rainforest","Nature & Animals",9.33,unacceptable,[object Object],0,5,4,0,8,2025-07-31T15:31:30.386Z,
"Volcano Eruption","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.387Z,
"Whale Breaching","Nature & Animals",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.387Z,
"Actor","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.387Z,
"Barber","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.387Z,
"Bus Driver","Occupations & Jobs",23.92,poor,[object Object],0,5,21.5,0,7,2025-07-31T15:31:30.387Z,
"Construction Worker","Occupations & Jobs",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.387Z,
"Farmer","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.387Z,
"Police Officer","Occupations & Jobs",16.63,unacceptable,[object Object],0,5,12.75,0,7,2025-07-31T15:31:30.387Z,
"School Teacher","Occupations & Jobs",26.00,poor,[object Object],0,5,24,0,7,2025-07-31T15:31:30.387Z,
"Taxi Driver","Occupations & Jobs",17.67,unacceptable,[object Object],0,5,14,0,7,2025-07-31T15:31:30.387Z,
"Waiter","Occupations & Jobs",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.387Z,
"Airplane Boarding","Places & Travel",9.33,unacceptable,[object Object],0,5,4,0,7,2025-07-31T15:31:30.387Z,
"Airport Check-In","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,26,2025-07-31T15:31:30.387Z,
"Airport Security","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.387Z,
"Alaskan Cruise","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.387Z,
"Amazon Rainforest","Places & Travel",25.38,poor,[object Object],0,5,5.25,15,7,2025-07-31T15:31:30.387Z,
"Amsterdam","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,4,2025-07-31T15:31:30.387Z,
"Ancient Pyramids","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.388Z,
"Athens","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:31:30.388Z,
"Backpacking Europe","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.388Z,
"Backpacking Journey","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.388Z,
"Backpacking Trip","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.388Z,
"Bangkok","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:31:30.388Z,
"Barcelona","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,3,2025-07-31T15:31:30.388Z,
"Beach Resort","Places & Travel",16.63,unacceptable,[object Object],0,5,12.75,0,6,2025-07-31T15:31:30.388Z,
"Beach Vacation","Places & Travel",15.58,unacceptable,[object Object],0,5,11.5,0,6,2025-07-31T15:31:30.388Z,
"Bungee Jumping","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.388Z,
"Cairo","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:31:30.388Z,
"Camping Site","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.388Z,
"Camping Trip","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.388Z,
"City Tour","Places & Travel",19.75,unacceptable,[object Object],0,5,16.5,0,6,2025-07-31T15:31:30.388Z,
"Cruise Ship","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.388Z,
"Desert Safari","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.388Z,
"Dubai","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:31:30.388Z,
"Eiffel Tower","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.388Z,
"Florence","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,3,2025-07-31T15:31:30.388Z,
"Geneva","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,2,2025-07-31T15:31:30.389Z,
"Grand Canyon","Places & Travel",21.42,poor,[object Object],10,5,6.5,0,5,2025-07-31T15:31:30.389Z,
"Great Wall","Places & Travel",18.71,unacceptable,[object Object],0,5,15.25,0,5,2025-07-31T15:31:30.389Z,
"Great Wall of China","Places & Travel",19.75,unacceptable,[object Object],0,5,16.5,0,25,2025-07-31T15:31:30.389Z,
"Hawaiian Luau","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.389Z,
"Helsinki","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,2,2025-07-31T15:31:30.389Z,
"Hiking Trail","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.389Z,
"Hotel Check-In","Places & Travel",26.63,poor,[object Object],0,5,12.75,10,24,2025-07-31T15:31:30.389Z,
"Island Hop","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.389Z,
"Istanbul","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,5,2025-07-31T15:31:30.414Z,
"Jungle Trek","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.414Z,
"Lisbon","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:31:30.414Z,
"London Bridge","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.414Z,
"Luxury Hotel","Places & Travel",26.63,poor,[object Object],0,5,12.75,10,7,2025-07-31T15:31:30.414Z,
"Machu Picchu","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.414Z,
"Madrid","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:31:30.414Z,
"Milan","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:31:30.414Z,
"Mount Everest","Places & Travel",21.42,poor,[object Object],10,5,6.5,0,7,2025-07-31T15:31:30.414Z,
"Mountain Hike","Places & Travel",29.42,poor,[object Object],0,20,6.5,0,5,2025-07-31T15:31:30.414Z,
"Mountain Hiking","Places & Travel",28.38,poor,[object Object],0,20,5.25,0,5,2025-07-31T15:31:30.414Z,
"Naples","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,5,2025-07-31T15:31:30.414Z,
"New York City","Places & Travel",58.66,acceptable,[object Object],25,13,21.67,0,7,2025-07-31T15:31:30.414Z,
"Niagara Falls","Places & Travel",21.42,poor,[object Object],10,5,6.5,0,7,2025-07-31T15:31:30.414Z,
"Oslo","Places & Travel",11.00,unacceptable,[object Object],0,5,6,0,5,2025-07-31T15:31:30.415Z,
"Paris","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.415Z,
"Paris Eiffel Tower","Places & Travel",12.25,unacceptable,[object Object],0,5,7.5,0,6,2025-07-31T15:31:30.415Z,
"Passport Control","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.415Z,
"Porto","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.415Z,
"Prague","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.415Z,
"Road Trip","Places & Travel",19.75,unacceptable,[object Object],0,5,16.5,0,6,2025-07-31T15:31:30.415Z,
"Roadside Motel","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.415Z,
"Rome","Places & Travel",11.00,unacceptable,[object Object],0,5,6,0,4,2025-07-31T15:31:30.415Z,
"Rome Colosseum","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.415Z,
"Safari Adventure","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.415Z,
"Santorini Sunset","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.415Z,
"Singapore","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,4,2025-07-31T15:31:30.415Z,
"Stockholm","Places & Travel",6.83,unacceptable,[object Object],0,5,1,0,4,2025-07-31T15:31:30.415Z,
"Sydney","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.415Z,
"Sydney Opera House","Places & Travel",35.11,poor,[object Object],0,20,13.33,0,6,2025-07-31T15:31:30.415Z,
"Taj Mahal","Places & Travel",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.415Z,
"Theme Park","Places & Travel",16.63,unacceptable,[object Object],0,5,12.75,0,6,2025-07-31T15:31:30.415Z,
"Times Square","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.416Z,
"Tokyo","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:31:30.416Z,
"Tokyo Disneyland","Places & Travel",18.38,unacceptable,[object Object],0,5,5.25,8,5,2025-07-31T15:31:30.416Z,
"Tokyo Subway","Places & Travel",19.42,unacceptable,[object Object],0,5,6.5,8,5,2025-07-31T15:31:30.416Z,
"Tourist Guide","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.416Z,
"Train Journey","Places & Travel",18.71,unacceptable,[object Object],0,5,15.25,0,5,2025-07-31T15:31:30.416Z,
"Train Station","Places & Travel",18.71,unacceptable,[object Object],0,5,15.25,0,5,2025-07-31T15:31:30.416Z,
"Travel Backpack","Places & Travel",20.38,poor,[object Object],0,5,5.25,10,5,2025-07-31T15:31:30.416Z,
"Tropical Beach","Places & Travel",15.58,unacceptable,[object Object],0,5,11.5,0,5,2025-07-31T15:31:30.416Z,
"Tropical Island","Places & Travel",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.416Z,
"Venice Canals","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.416Z,
"Venice Gondola","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.416Z,
"Vienna","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:31:30.416Z,
"Weekend Getaway","Places & Travel",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.416Z,
"Zurich","Places & Travel",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:31:30.416Z,
"Baseball Home Run","Sports & Athletes",29.28,poor,[object Object],0,5,18.33,8,5,2025-07-31T15:31:30.416Z,
"Baseball Pitch","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,5,2025-07-31T15:31:30.416Z,
"Baseball Pitcher","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,5,2025-07-31T15:31:30.416Z,
"Basketball Dunk","Sports & Athletes",43.67,acceptable,[object Object],0,20,14,8,7,2025-07-31T15:31:30.421Z,
"Boxing Match","Sports & Athletes",19.42,unacceptable,[object Object],0,5,6.5,8,9,2025-07-31T15:31:30.421Z,
"Cricket Bat","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,9,2025-07-31T15:31:30.421Z,
"Cricket Batting","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,9,2025-07-31T15:31:30.421Z,
"Cycling Race","Sports & Athletes",20.46,poor,[object Object],0,5,7.75,8,8,2025-07-31T15:31:30.422Z,
"Dribbling Basketball","Sports & Athletes",41.58,acceptable,[object Object],0,20,11.5,8,6,2025-07-31T15:31:30.422Z,
"Fencing Duel","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,8,2025-07-31T15:31:30.422Z,
"Figure Skating","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:31:30.422Z,
"Football Tackle","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,8,2025-07-31T15:31:30.422Z,
"Football Touchdown","Sports & Athletes",23.58,poor,[object Object],0,5,11.5,8,8,2025-07-31T15:31:30.422Z,
"Formula One","Sports & Athletes",20.79,poor,[object Object],0,5,17.75,0,7,2025-07-31T15:31:30.423Z,
"Golf Swing","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,7,2025-07-31T15:31:30.423Z,
"Gymnastics Flip","Sports & Athletes",19.42,unacceptable,[object Object],0,5,6.5,8,7,2025-07-31T15:31:30.423Z,
"Gymnastics Routine","Sports & Athletes",18.38,unacceptable,[object Object],0,5,5.25,8,7,2025-07-31T15:31:30.423Z,
"Hockey Puck","Sports & Athletes",20.46,poor,[object Object],0,5,7.75,8,7,2025-07-31T15:31:30.423Z,
"Home Run","Sports & Athletes",19.75,unacceptable,[object Object],0,5,16.5,0,7,2025-07-31T15:31:30.423Z,
